review_id,text,sentiment,rating
488,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
489,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
490,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
491,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
492,"Terrible quality, waste of money. ",negative,1
493,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
494,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
495,"Terrible quality, waste of money. ",negative,1
496,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
497,"Terrible quality, waste of money. ",negative,1
498,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
499,"It is okay, nothing special. ",neutral,3
500,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
501,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
502,"Terrible quality, waste of money. ",negative,1
503,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
504,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
505,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
506,"Great product, love it! ",positive,5
507,"It is okay, nothing special. ",neutral,3
508,"It is okay, nothing special. ",neutral,3
509,"It is okay, nothing special. ",neutral,3
510,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
511,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
512,"Great product, love it! Great product, love it! ",positive,5
513,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
514,"It is okay, nothing special. ",neutral,3
515,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
516,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
517,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
518,"It is okay, nothing special. ",neutral,3
519,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
520,"Great product, love it! ",positive,5
521,"Terrible quality, waste of money. ",negative,1
522,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
523,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
524,"It is okay, nothing special. ",neutral,3
525,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
526,"Terrible quality, waste of money. ",negative,1
527,"Great product, love it! ",positive,5
528,"Great product, love it! ",positive,5
529,"Great product, love it! ",positive,5
530,"It is okay, nothing special. ",neutral,3
531,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
532,"It is okay, nothing special. ",neutral,3
533,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
534,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
535,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
536,"It is okay, nothing special. ",neutral,3
537,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
538,"Great product, love it! Great product, love it! ",positive,5
539,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
540,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
541,"It is okay, nothing special. ",neutral,3
542,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
543,"Great product, love it! ",positive,5
544,"Terrible quality, waste of money. ",negative,1
545,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
546,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
547,"Great product, love it! ",positive,5
548,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
549,"Terrible quality, waste of money. ",negative,1
550,"It is okay, nothing special. ",neutral,3
551,"Terrible quality, waste of money. ",negative,1
552,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
553,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
554,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
555,"It is okay, nothing special. ",neutral,3
556,"Great product, love it! Great product, love it! ",positive,5
557,"Great product, love it! ",positive,5
558,"Great product, love it! ",positive,5
559,"It is okay, nothing special. ",neutral,3
560,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
561,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
562,"Great product, love it! ",positive,5
563,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
564,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
565,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
566,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
567,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
568,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
569,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
570,"Great product, love it! Great product, love it! ",positive,5
571,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
572,"It is okay, nothing special. ",neutral,3
573,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
574,"Terrible quality, waste of money. ",negative,1
575,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
576,"It is okay, nothing special. ",neutral,3
577,"Great product, love it! Great product, love it! ",positive,5
578,"It is okay, nothing special. ",neutral,3
579,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
580,"Great product, love it! ",positive,5
581,"Terrible quality, waste of money. ",negative,1
582,"It is okay, nothing special. ",neutral,3
583,"Terrible quality, waste of money. ",negative,1
584,"Great product, love it! ",positive,5
585,"Terrible quality, waste of money. ",negative,1
586,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
587,"Great product, love it! Great product, love it! ",positive,5
588,"Great product, love it! ",positive,5
589,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
590,"Great product, love it! ",positive,5
591,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
592,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
593,"Great product, love it! ",positive,5
594,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
595,"It is okay, nothing special. ",neutral,3
596,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
597,"Terrible quality, waste of money. ",negative,1
598,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
599,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
600,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
601,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
602,"Great product, love it! ",positive,5
603,"Great product, love it! Great product, love it! ",positive,5
604,"Great product, love it! ",positive,5
605,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
606,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
